pfam_identifier	protein_id
PF19338	confirmatory::Q1X6Z0
PF19338	confirmatory::Q1X6Z1
PF19338	confirmatory::Q1X6Z2
PF19338	confirmatory::Q1X6Z3
PF19338	confirmatory::Q1X6Z4
PF20241	discovery::Q00531
PF20798	confirmatory::A0A3Z7J6R4
PF20890	confirmatory::C4M1P9
PF21109	confirmatory::A0ZSK3
PF21201	confirmatory::P56587
PF22411	confirmatory::Q8U1N9
PF22990	confirmatory::Q1JPD2
PF22990	confirmatory::Q4R8P0
PF22990	confirmatory::Q5R6S0
PF22990	confirmatory::Q6MG55
PF22990	confirmatory::Q9Z1Q2
